,Wijkcode,Wijknaam,Gemnr,Gemnaam,Wijk,Jaar,% 75+,Gem GGZ Kosten,% Kostenmakers GGZ,% mannen,% vrouwen,% Nederlanders,% Surinamers,% Turken,% Marokkanen,% Ned Ant en Arubanen,% Ned Indie en Indonesiers,% Polen,% Overige herkomst,Gem Leeftijd,% Jong,% Volwassen,% Oudere (65+),% Wanbetalers ZVW,% Gestorven binnen kalenderjaar
13,WK051808,Duindorp,518,'s-Gravenhage,Wijk  08 Duindorp,2030,0.01785714285714235,59.963550000000396,0.00535714285714306,0.4678571428571425,0.5275000000000003,0.7635714285714279,0.01,0.0,0.01,0.01,0.02,0.01,0.15178571428571352,39.00035714285716,0.2621428571428579,0.5521428571428562,0.19178571428571356,0.032857142857142856,0.01
230,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2016,0.05,160.8067,0.05,0.49,0.51,0.59,0.02,0.00,0.00,0.01,0.05,0.01,0.31,38.62,0.21,0.66,0.13,0.01,0.01
0,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2017,0.041428571428570926,306.7528142857136,0.06285714285714317,0.5142857142857142,0.4842857142857149,0.5657142857142858,0.03142857142857143,0.0071428571428571175,0.01,0.01714285714285735,0.044285714285714484,0.01,0.31142857142856784,38.349999999999994,0.20000000000000018,0.6799999999999997,0.1257142857142859,0.03571428571428559,0.0071428571428571435
1,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2018,0.038928571428571423,312.65023928571463,0.06535714285714267,0.5196428571428573,0.4782142857142855,0.5564285714285724,0.03142857142857143,0.00821428571428573,0.01,0.01821428571428596,0.04107142857142865,0.01,0.32107142857142534,38.24678571428572,0.2014285714285715,0.6789285714285711,0.1267857142857145,0.03964285714285687,0.0071428571428571435
2,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2019,0.03642857142857103,318.54766428571384,0.06785714285714306,0.5250000000000004,0.47214285714285786,0.5471428571428589,0.03142857142857143,0.009285714285714342,0.01,0.019285714285714572,0.03785714285714281,0.01,0.33071428571428285,38.14357142857142,0.20285714285714285,0.6778571428571425,0.1278571428571431,0.04357142857142815,0.0071428571428571435
3,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2020,0.03392857142857153,324.44508928571486,0.07035714285714256,0.5303571428571434,0.46607142857142847,0.5378571428571455,0.03142857142857143,0.010357142857142954,0.010000000000000002,0.020357142857143185,0.034642857142856975,0.01,0.34035714285714036,38.04035714285715,0.20428571428571418,0.6767857142857139,0.12892857142857173,0.04749999999999943,0.0071428571428571435
4,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2021,0.03142857142857114,330.34251428571406,0.07285714285714295,0.5357142857142865,0.46000000000000085,0.5285714285714285,0.03142857142857143,0.011428571428571122,0.010000000000000002,0.021428571428571352,0.03142857142857114,0.01,0.34999999999999787,37.937142857142845,0.20571428571428552,0.6757142857142857,0.1299999999999999,0.0514285714285716,0.0071428571428571435
5,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2022,0.028928571428571637,336.2399392857151,0.07535714285714246,0.5410714285714295,0.45392857142857146,0.519285714285715,0.03142857142857143,0.012499999999999734,0.010000000000000002,0.022499999999999964,0.028214285714285303,0.01,0.3596428571428554,37.83392857142857,0.2071428571428573,0.6746428571428571,0.1310714285714285,0.05535714285714288,0.0071428571428571435
6,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2023,0.026428571428571246,342.1373642857143,0.07785714285714285,0.5464285714285726,0.44785714285714207,0.5100000000000016,0.03142857142857143,0.013571428571428346,0.010000000000000002,0.023571428571428577,0.025000000000000355,0.01,0.3692857142857129,37.7307142857143,0.20857142857142863,0.6735714285714285,0.13214285714285712,0.059285714285714164,0.0071428571428571435
7,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2024,0.023928571428570855,348.0347892857135,0.08035714285714324,0.5517857142857157,0.44178571428571445,0.5007142857142881,0.03142857142857143,0.014642857142856958,0.010000000000000002,0.02464285714285719,0.02178571428571452,0.01,0.37892857142856684,37.6275,0.20999999999999996,0.6724999999999999,0.13321428571428573,0.06321428571428545,0.0071428571428571435
8,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2025,0.021428571428571352,353.9322142857145,0.08285714285714274,0.5571428571428587,0.43571428571428505,0.4914285714285711,0.03142857142857143,0.01571428571428557,0.010000000000000002,0.0257142857142858,0.018571428571428683,0.01,0.38857142857142435,37.524285714285725,0.2114285714285713,0.6714285714285713,0.13428571428571434,0.06714285714285673,0.0071428571428571435
9,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2026,0.01892857142857096,359.8296392857137,0.08535714285714313,0.5625,0.42964285714285744,0.48214285714285765,0.03142857142857143,0.01678571428571418,0.010000000000000002,0.026785714285714413,0.015357142857142847,0.01,0.39821428571428186,37.42107142857142,0.21285714285714263,0.6703571428571427,0.13535714285714295,0.07107142857142801,0.0071428571428571435
10,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2027,0.01642857142857146,365.72706428571473,0.08785714285714263,0.5678571428571431,0.42357142857142804,0.4728571428571442,0.03142857142857143,0.017857142857142794,0.010000000000000002,0.027857142857143025,0.012142857142857011,0.01,0.40785714285713937,37.31785714285715,0.2142857142857144,0.669285714285714,0.13642857142857157,0.07500000000000018,0.0071428571428571435
11,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2028,0.013928571428571068,371.62448928571393,0.09035714285714302,0.5732142857142861,0.4175000000000004,0.46357142857143074,0.03142857142857143,0.018928571428571406,0.010000000000000002,0.028928571428571637,0.008928571428571175,0.01,0.4174999999999969,37.21464285714285,0.21571428571428575,0.6682142857142854,0.13750000000000018,0.07892857142857146,0.0071428571428571435
12,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2029,0.011428571428571566,377.52191428571496,0.09285714285714253,0.5785714285714292,0.41142857142857103,0.45428571428571374,0.03142857142857143,0.020000000000000018,0.010000000000000002,0.03000000000000025,0.005714285714285339,0.01,0.4271428571428544,37.111428571428576,0.21714285714285708,0.6671428571428568,0.1385714285714288,0.08285714285714274,0.0071428571428571435
13,WK051811,Duinoord,518,'s-Gravenhage,Wijk  11 Duinoord,2030,0.008928571428571175,383.41933928571416,0.09535714285714292,0.5839285714285722,0.4053571428571434,0.4450000000000003,0.03142857142857143,0.02107142857142863,0.010000000000000002,0.03107142857142886,0.002500000000000391,0.01,0.4367857142857119,37.008214285714274,0.21857142857142842,0.6660714285714282,0.1396428571428574,0.08678571428571402,0.0071428571428571435
229,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2016,0.08,170.2954,0.04,0.48,0.52,0.6,0.02,0.01,0.01,0.01,0.05,0.01,0.31,41.46,0.23,0.58,0.19,0.01,0.01
0,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2017,0.08,137.05942857143236,0.038571428571429145,0.47571428571428565,0.5242857142857145,0.5899999999999963,0.02285714285714313,0.005714285714285714,0.014285714285714235,0.01,0.049999999999999996,0.01,0.32285714285714207,41.50142857142856,0.23428571428571443,0.5771428571428565,0.19285714285714217,0.01,0.01
1,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2018,0.08,120.49348928571999,0.037142857142857366,0.47571428571428565,0.5239285714285715,0.5799999999999983,0.025000000000000355,0.005714285714285714,0.01642857142857146,0.01,0.049999999999999996,0.01,0.33321428571428413,41.483571428571416,0.2360714285714285,0.5732142857142852,0.19571428571428573,0.01,0.01
2,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2019,0.08,103.92755000000761,0.03571428571428603,0.47571428571428565,0.5235714285714287,0.5699999999999967,0.02714285714285758,0.005714285714285714,0.018571428571428683,0.01,0.049999999999999996,0.01,0.34357142857142975,41.46571428571428,0.237857142857143,0.569285714285714,0.1985714285714284,0.01,0.01
3,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2020,0.08,87.36161071428796,0.0342857142857147,0.47571428571428565,0.5232142857142859,0.5599999999999987,0.029285714285714803,0.005714285714285714,0.020714285714285907,0.01,0.049999999999999996,0.01,0.3539285714285718,41.44785714285713,0.2396428571428575,0.5653571428571427,0.20142857142857107,0.01,0.01
4,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2021,0.08,70.79567142857559,0.03285714285714336,0.47571428571428565,0.522857142857143,0.5499999999999972,0.03142857142857114,0.005714285714285714,0.022857142857142243,0.01,0.049999999999999996,0.01,0.3642857142857139,41.429999999999986,0.24142857142857155,0.5614285714285714,0.20428571428571374,0.01,0.01
5,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2022,0.08,54.22973214286321,0.03142857142857158,0.47571428571428565,0.5225000000000002,0.5399999999999991,0.03357142857142836,0.005714285714285714,0.024999999999999467,0.01,0.049999999999999996,0.01,0.37464285714285595,41.41214285714285,0.24321428571428605,0.5574999999999992,0.2071428571428573,0.01,0.01
6,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2023,0.08,37.66379285715084,0.03000000000000025,0.47571428571428565,0.5221428571428572,0.5299999999999976,0.03571428571428559,0.005714285714285714,0.02714285714285669,0.01,0.049999999999999996,0.01,0.384999999999998,41.3942857142857,0.2450000000000001,0.5535714285714279,0.20999999999999996,0.01,0.01
7,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2024,0.08,21.097853571431187,0.028571428571428914,0.47571428571428565,0.5217857142857144,0.519999999999996,0.03785714285714281,0.005714285714285714,0.029285714285713915,0.01,0.049999999999999996,0.01,0.39535714285714363,41.37642857142856,0.2467857142857146,0.5496428571428567,0.21285714285714263,0.01,0.01
8,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2025,0.08,4.531914285718813,0.02714285714285758,0.47571428571428565,0.5214285714285716,0.509999999999998,0.040000000000000036,0.005714285714285714,0.03142857142857114,0.01,0.049999999999999996,0.01,0.4057142857142857,41.358571428571416,0.24857142857142867,0.5457142857142854,0.2157142857142853,0.01,0.01
9,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2026,0.08,-12.034024999993562,0.025714285714286245,0.47571428571428565,0.5210714285714287,0.49999999999999645,0.04214285714285726,0.005714285714285714,0.03357142857142836,0.01,0.049999999999999996,0.01,0.41607142857142776,41.34071428571427,0.25035714285714317,0.5417857142857141,0.21857142857142797,0.01,0.01
10,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2027,0.08,-28.599964285705937,0.024285714285714466,0.47571428571428565,0.5207142857142858,0.48999999999999844,0.044285714285714484,0.005714285714285714,0.03571428571428559,0.01,0.049999999999999996,0.01,0.4264285714285698,41.32285714285713,0.2521428571428572,0.5378571428571428,0.22142857142857153,0.01,0.01
11,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2028,0.08,-45.16590357142559,0.02285714285714313,0.47571428571428565,0.520357142857143,0.4799999999999969,0.04642857142857171,0.005714285714285714,0.03785714285714281,0.01,0.049999999999999996,0.01,0.43678571428571544,41.304999999999986,0.2539285714285717,0.5339285714285706,0.2242857142857142,0.01,0.01
12,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2029,0.08,-61.73184285713796,0.021428571428571797,0.47571428571428565,0.5200000000000001,0.46999999999999886,0.04857142857142893,0.005714285714285714,0.040000000000000036,0.01,0.049999999999999996,0.01,0.4471428571428575,41.28714285714285,0.2557142857142858,0.5299999999999994,0.22714285714285687,0.01,0.01
13,WK051809,Geuzen- en Statenkwartier,518,'s-Gravenhage,Wijk  09 Geuzen- en Statenkwartier,2030,0.08,-78.29778214285034,0.020000000000000462,0.47571428571428565,0.5196428571428573,0.4599999999999973,0.050714285714286156,0.005714285714285714,0.04214285714285726,0.01,0.049999999999999996,0.01,0.4574999999999996,41.2692857142857,0.2575000000000003,0.5260714285714281,0.22999999999999954,0.01,0.01
254,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2016,0.02,187.3534,0.05,0.52,0.48,0.12,0.17,0.38,0.08,0.02,0.01,0.02,0.21,33.53,0.29,0.65,0.07,0.05,0.0
0,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2017,0.02285714285714313,186.4526571428578,0.04714285714285715,0.52,0.48,0.11571428571428477,0.15999999999999837,0.394285714285715,0.08,0.02,0.01,0.02,0.20999999999999908,33.69857142857143,0.2857142857142856,0.6471428571428572,0.0699999999999994,0.05571428571428516,0.0
1,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2018,0.025000000000000355,180.14525357142884,0.04499999999999993,0.52,0.48,0.11035714285714349,0.15499999999999936,0.4021428571428576,0.08,0.02,0.01,0.02,0.21285714285714263,33.98250000000007,0.2821428571428566,0.6482142857142859,0.07321428571428523,0.05714285714285694,0.0
2,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2019,0.02714285714285758,173.8378499999999,0.042857142857142705,0.52,0.48,0.10500000000000043,0.14999999999999858,0.41000000000000014,0.08,0.02,0.01,0.02,0.2157142857142853,34.266428571428605,0.27857142857142847,0.6492857142857145,0.07642857142857107,0.058571428571428275,0.0
3,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2020,0.029285714285714803,167.53044642857094,0.04071428571428548,0.52,0.48,0.09964285714285737,0.14499999999999957,0.4178571428571427,0.08,0.02,0.01,0.02,0.21857142857142797,34.55035714285714,0.27499999999999947,0.6503571428571431,0.0796428571428569,0.05999999999999961,0.0
4,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2021,0.03142857142857114,161.223042857142,0.038571428571429145,0.52,0.48,0.0942857142857143,0.1399999999999988,0.42571428571428704,0.08,0.02,0.01,0.02,0.22142857142857064,34.834285714285784,0.27142857142857135,0.6514285714285712,0.08285714285714274,0.061428571428570944,0.0
5,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2022,0.03357142857142836,154.91563928571486,0.03642857142857192,0.52,0.48,0.08892857142857125,0.1349999999999998,0.4335714285714296,0.08,0.02,0.01,0.02,0.2242857142857142,35.118214285714316,0.26785714285714235,0.6524999999999999,0.08607142857142858,0.06285714285714272,0.0
6,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2023,0.03571428571428559,148.6082357142859,0.0342857142857147,0.52,0.48,0.08357142857142819,0.129999999999999,0.44142857142857217,0.08,0.02,0.01,0.02,0.22714285714285687,35.40214285714285,0.26428571428571423,0.6535714285714285,0.08928571428571352,0.06428571428571406,0.0
7,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2024,0.03785714285714281,142.30083214285696,0.03214285714285747,0.52,0.48,0.07821428571428513,0.12499999999999822,0.44928571428571473,0.08,0.02,0.01,0.02,0.22999999999999954,35.686071428571495,0.26071428571428523,0.6546428571428571,0.09249999999999936,0.06571428571428539,0.0
8,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2025,0.040000000000000036,135.993428571428,0.03000000000000025,0.52,0.48,0.07285714285714207,0.11999999999999922,0.4571428571428573,0.08,0.02,0.01,0.02,0.2328571428571422,35.97000000000003,0.2571428571428571,0.6557142857142857,0.0957142857142852,0.06714285714285673,0.0
9,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2026,0.04214285714285726,129.68602499999906,0.027857142857143025,0.52,0.48,0.067499999999999,0.11499999999999844,0.46499999999999986,0.08,0.02,0.01,0.02,0.23571428571428488,36.25392857142856,0.2535714285714281,0.6567857142857143,0.09892857142857103,0.06857142857142806,0.0
10,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2027,0.044285714285714484,123.37862142857193,0.0257142857142858,0.52,0.48,0.06214285714285772,0.10999999999999943,0.4728571428571442,0.08,0.02,0.01,0.02,0.23857142857142843,36.537857142857206,0.25,0.6578571428571429,0.10214285714285687,0.06999999999999984,0.0
11,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2028,0.04642857142857171,117.07121785714298,0.023571428571428577,0.52,0.48,0.05678571428571466,0.10499999999999865,0.48071428571428676,0.08,0.02,0.01,0.02,0.2414285714285711,36.82178571428574,0.246428571428571,0.6589285714285715,0.1053571428571427,0.07142857142857117,0.0
12,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2029,0.04857142857142893,110.76381428571403,0.021428571428571352,0.52,0.48,0.0514285714285716,0.09999999999999964,0.4885714285714293,0.08,0.02,0.01,0.02,0.24428571428571377,37.10571428571427,0.24285714285714288,0.6600000000000001,0.10857142857142854,0.07285714285714251,0.0
13,WK051837,Groente- en Fruitmarkt,518,'s-Gravenhage,Wijk  37 Groente- en Fruitmarkt,2030,0.050714285714286156,104.45641071428508,0.01928571428571413,0.52,0.48,0.04607142857142854,0.09499999999999886,0.4964285714285719,0.08,0.02,0.01,0.02,0.24714285714285644,37.38964285714292,0.23928571428571388,0.6610714285714288,0.11178571428571349,0.07428571428571384,0.0
234,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2016,0.14,118.3708,0.04,0.49,0.51,0.74,0.02,0,0,0.01,0.05,0,0.18,50.2,0.17,0.52,0.32,0.0,0.01
0,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2017,0.1471428571428568,-221.73384285718203,0.03571428571428559,0.48857142857142755,0.5099999999999998,0.7385714285714287,0.02,0.004285714285714004,0.0,0.01,0.04857142857142849,0.0,0.17857142857142883,50.68714285714282,0.1714285714285726,0.492857142857142,0.34428571428571786,-0.0028571428571435575,0.01
1,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2018,0.1532142857142862,-764.5296785715036,0.031785714285714306,0.48607142857142804,0.5117857142857138,0.7389285714285716,0.02,0.004999999999999893,-0.0017857142857145014,0.01,0.04892857142857143,0.0,0.18107142857142833,51.27571428571423,0.1639285714285723,0.487857142857143,0.35821428571428626,-0.00535714285714306,0.01
2,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2019,0.1592857142857138,-1307.3255142855924,0.027857142857143025,0.48357142857142765,0.5135714285714283,0.7392857142857144,0.02,0.005714285714285561,-0.0035714285714285587,0.01,0.049285714285714266,0.0,0.18357142857142872,51.86428571428564,0.15642857142857203,0.4828571428571422,0.3721428571428582,-0.007857142857143451,0.01
3,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2020,0.1653571428571432,-1850.121349999914,0.023928571428571743,0.48107142857142815,0.5153571428571428,0.7396428571428573,0.02,0.006428571428571228,-0.00535714285714306,0.01,0.0496428571428571,0.0,0.18607142857142822,52.452857142857056,0.14892857142857174,0.4778571428571432,0.3860714285714302,-0.010357142857142954,0.01
4,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2021,0.17142857142857082,-2392.9171857142355,0.019999999999999574,0.47857142857142776,0.5171428571428569,0.7400000000000001,0.02,0.0071428571428568954,-0.0071428571428571175,0.01,0.04999999999999993,0.0,0.1885714285714286,53.04142857142847,0.14142857142857324,0.4728571428571424,0.40000000000000213,-0.012857142857143344,0.01
5,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2022,0.1775000000000002,-2935.713021428557,0.016071428571428292,0.47607142857142826,0.5189285714285714,0.7403571428571429,0.02,0.007857142857142785,-0.008928571428571619,0.01,0.05035714285714288,0.0,0.19107142857142811,53.62999999999988,0.13392857142857295,0.4678571428571434,0.4139285714285741,-0.015357142857142847,0.01
6,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2023,0.1835714285714296,-3478.5088571428787,0.012142857142857011,0.47357142857142787,0.5207142857142855,0.7407142857142859,0.02,0.008571428571428452,-0.010714285714285676,0.01,0.05071428571428571,0.0,0.1935714285714285,54.218571428571295,0.12642857142857267,0.46285714285714263,0.42785714285714604,-0.017857142857143238,0.01
7,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2024,0.18964285714285722,-4021.3046928572003,0.00821428571428573,0.4710714285714275,0.5225,0.7410714285714287,0.02,0.00928571428571412,-0.012500000000000178,0.01,0.051071428571428545,0.0,0.1960714285714289,54.80714285714271,0.11892857142857238,0.45785714285714185,0.441785714285718,-0.02035714285714363,0.01
8,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2025,0.19571428571428662,-4564.100528571522,0.004285714285714448,0.468571428571428,0.524285714285714,0.7414285714285715,0.02,0.009999999999999787,-0.014285714285714235,0.01,0.05142857142857138,0.0,0.1985714285714284,55.39571428571412,0.1114285714285721,0.45285714285714285,0.4557142857142864,-0.02285714285714313,0.01
9,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2026,0.20178571428571423,-5106.896364285611,0.00035714285714316674,0.4660714285714276,0.5260714285714285,0.7417857142857144,0.02,0.010714285714285454,-0.016071428571428736,0.01,0.05178571428571421,0.0,0.2010714285714288,55.984285714285534,0.10392857142857181,0.44785714285714207,0.46964285714285836,-0.025357142857143522,0.01
10,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2027,0.20785714285714363,-5649.692199999932,-0.003571428571429003,0.4635714285714281,0.5278571428571426,0.7421428571428572,0.02,0.011428571428571344,-0.017857142857142794,0.01,0.05214285714285716,0.0,0.2035714285714283,56.572857142857174,0.0964285714285733,0.44285714285714306,0.4835714285714303,-0.027857142857143025,0.01
11,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2028,0.21392857142857125,-6192.488035714254,-0.007500000000000284,0.4610714285714277,0.5296428571428571,0.7425000000000002,0.02,0.012142857142857011,-0.019642857142857295,0.01,0.05249999999999999,0.0,0.20607142857142868,57.16142857142859,0.08892857142857302,0.4378571428571423,0.4975000000000023,-0.030357142857143415,0.01
12,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2029,0.22000000000000064,-6735.283871428575,-0.011428571428571566,0.4585714285714282,0.5314285714285711,0.742857142857143,0.02,0.012857142857142678,-0.021428571428571352,0.01,0.052857142857142825,0.0,0.20857142857142819,57.75,0.08142857142857274,0.4328571428571433,0.5114285714285742,-0.03285714285714292,0.01
13,WK051815,Kijkduin en Ockenburgh,518,'s-Gravenhage,Wijk  15 Kijkduin en Ockenburgh,2030,0.22607142857142826,-7278.079707142897,-0.015357142857142847,0.4560714285714278,0.5332142857142856,0.7432142857142858,0.02,0.013571428571428346,-0.023214285714285854,0.01,0.05321428571428566,0.0,0.21107142857142858,58.33857142857141,0.07392857142857245,0.4278571428571425,0.5253571428571462,-0.03535714285714331,0.01
235,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2016,0.08,1579.1264,0.05,0.52,0.49,0.72,0.04,0.01,0.01,0.01,0.04,0.01,0.16,44.24,0.19,0.61,0.2,0.02,0.01
0,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2017,0.08,1029.3804428571602,0.05142857142857116,0.5171428571428569,0.48571428571428577,0.7142857142857153,0.04,0.01,0.01,0.01,0.03571428571428559,0.01,0.16142857142857103,44.578571428571436,0.1900000000000004,0.605714285714285,0.20571428571428552,0.024285714285714244,0.01
1,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2018,0.08,906.5326321428583,0.050357142857142545,0.5160714285714283,0.4867857142857144,0.7064285714285727,0.04,0.01,0.01,0.01,0.03357142857142836,0.01,0.16857142857142904,44.603571428571435,0.19285714285714306,0.598928571428571,0.20892857142857135,0.02464285714285719,0.01
2,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2019,0.08,783.6848214285856,0.04928571428571393,0.5149999999999997,0.487857142857143,0.6985714285714302,0.04,0.01,0.01,0.01,0.03142857142857114,0.01,0.17571428571428527,44.62857142857144,0.19571428571428573,0.5921428571428571,0.2121428571428572,0.025000000000000022,0.01
3,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2020,0.08,660.8370107142837,0.04821428571428532,0.5139285714285711,0.4889285714285716,0.6907142857142876,0.04,0.01,0.01,0.01,0.029285714285713915,0.01,0.18285714285714327,44.65357142857144,0.1985714285714284,0.5853571428571414,0.21535714285714302,0.025357142857142856,0.01
4,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2021,0.08,537.9892000000109,0.04714285714285671,0.5128571428571429,0.48999999999999977,0.682857142857145,0.04,0.01,0.01,0.01,0.02714285714285758,0.01,0.1899999999999995,44.67857142857144,0.20142857142857107,0.5785714285714274,0.21857142857142886,0.02571428571428569,0.01
5,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2022,0.08,415.141389285709,0.04607142857142854,0.5117857142857143,0.4910714285714284,0.6750000000000007,0.04,0.01,0.01,0.01,0.025000000000000355,0.01,0.1971428571428575,44.70357142857144,0.20428571428571463,0.5717857142857135,0.2217857142857138,0.026071428571428634,0.01
6,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2023,0.08,292.2935785714362,0.04499999999999993,0.5107142857142857,0.492142857142857,0.6671428571428581,0.04,0.01,0.01,0.01,0.02285714285714313,0.01,0.20428571428571374,44.72857142857144,0.2071428571428573,0.5649999999999995,0.22499999999999964,0.026428571428571468,0.01
7,WK051816,Kraayenstein en de Uithof,518,'s-Gravenhage,Wijk  16 Kraayenstein en de Uithof,2024,0.08,169.44576785716345,0.04392857142857132,0.5096428571428571,0.4932142857142856,0.6592857142857156,0.04,0.01,0.01,0.01,0.020714285714285907,0.01,0.21142857142857174,44.75357142857144,0.20999999999999996,0.5582142857142856,0.22821428571428548,0.0267857142857143,0.01
