WKC,GMN,Wijknaam,YEAR,Total_Population,%_Gender_Vrouwen,%_0to20,%_21to40,%_41to60,%_61to80,%_Above80,%_MajorEthnicity_Native Dutch,%_MajorEthnicity_Western,%_MajorEthnicity_Non-Western,%_MinorEthnicity_Marokko,%_MinorEthnicity_Suriname,%_MinorEthnicity_Turkije,%_MinorEthnicity_Voormalige Nederlandse Antillen en Aruba,%_Multiperson_Household,%_HouseholdType_Institutional,%_Employee,%_Unemployment_benefit_user,%_Welfare_benefit_user,%_Other_social_benefit_user,%_Sickness_benefit_user,%_Pension_benefit_user,%_Moving_count_above_1,%_Lifeevents_count_above_2,%_Low_Income,%_Debt,%_Wanbet,%_WMO_user,%_WLZ_user,%_ZVWKHUISARTS_user,%_ZVWKFARMACIE_user,%_ZVWKZIEKENHUIS_user,%_ZVWKOSTENPSYCHO_user,%_HVZ_Medication_user,%_UniqueMed_Count_>5,%_DIAB_Medication_user,%_BLOEDDRUKV_Medication_user,%_CHOL_Medication_user,%_Hypertensie_patients,%_COPD_patients,%_Diabetes_I_patients,%_Diabetes_II_patients,%_Chronic_Hartfalen_patients,%_Morbus_Parkinson_patients,%_Heupfractuur_patients,%_BMIUP45_patients
WK051817,'s-Gravenhage, Wijk 17 Loosduinen,2014,16970,0.5194460813199764,0.18562168532704773,0.20388921626399528,0.31054802592810843,0.2262816735415439,0.06570418385385975,0.711549793753683,0.11166764879198586,0.17678255745433116,0.026222746022392458,0.05833824395992929,0.028874484384207425,0.011490866234531527,0.7905126694166176,0.024454920447849145,0.36152032999410727,0.01885680612846199,0.028579846788450207,0.01296405421331762,0.03771361225692398,0.2312905126694166,0.007365939893930465,0.07778432527990571,0.06452563347083087,0.5138479670005893,0.020329994107248086,0.0,0.0,0.9714201532115498,0.7445492044784915,0.6305244549204478,0.058043606364172065,0.3087802003535651,0.23688862698880378,0.06216853270477313,0.25721862109605187,0.16381850324101355,0.01767825574543312,0.022981732469063054,0.010901591043017089,0.01296405421331762,0.02592810842663524,0.004714201532115498,0.005303476723629935,0.0058927519151443725
WK051817,'s-Gravenhage, Wijk 17 Loosduinen,2015,17120,0.5195677570093458,0.1875,0.2038551401869159,0.29994158878504673,0.23422897196261683,0.0657126168224299,0.7029789719626168,0.11477803738317757,0.1822429906542056,0.026577102803738317,0.0592873831775701,0.03066588785046729,0.012266355140186916,0.7870911214953271,0.023656542056074766,0.3554322429906542,0.01664719626168224,0.030957943925233645,0.013142523364485981,0.037967289719626166,0.23539719626168223,0.009345794392523364,0.08411214953271028,0.06717289719626168,0.5002920560747663,0.018983644859813083,0.0969626168224299,0.03387850467289719,0.969626168224299,0.7406542056074766,0.6323014018691588,0.04672897196261682,0.3092873831775701,0.23948598130841123,0.06074766355140187,0.2564252336448598,0.1626752336448598,0.017815420560747662,0.022488317757009345,0.01080607476635514,0.012850467289719626,0.024824766355140186,0.004964953271028037,0.005549065420560747,0.005841121495327103
WK051817,'s-Gravenhage, Wijk 17 Loosduinen,2016,17005,0.5195530726256983,0.18523963540135255,0.2081740664510438,0.2878565127903558,0.2434578065274919,0.06556895030873272,0.6974419288444575,0.11643634225227874,0.18612172890326376,0.027050867391943546,0.05939429579535431,0.0317553660688033,0.012937371361364304,0.7768303440164658,0.008526903851808291,0.3525433695971773,0.013819464863275507,0.03204939723610703,0.013819464863275507,0.03851808291678918,0.2381652455160247,0.010585122022934431,0.07880035283740076,0.06468685680682153,0.48368127021464274,0.018817994707438987,0.10114672155248457,0.035283740076448106,0.9697147897677154,0.7403704792708027,0.6456924433990003,0.046750955601293734,0.30990885033813587,0.24110555718906204,0.059100264628050576,0.2569832402234637,0.16289326668626875,0.01822993237283152,0.022934431049691267,0.010585122022934431,0.012349309026756836,0.024404586886209938,0.004410467509556013,0.00558659217877095,0.00558659217877095
WK051817,'s-Gravenhage, Wijk 17 Loosduinen,2017,17170,0.5198019801980198,0.18724519510774607,0.20966802562609202,0.28013977868375073,0.24810716365754223,0.06523005241700641,0.6869539895165987,0.11997670355270822,0.19306930693069307,0.029120559114735003,0.061444379732090854,0.030867792661619105,0.013104251601630751,0.7766453115899825,0.015142690739662202,0.35352358765288294,0.0128130460104834,0.030576587070471752,0.013686662783925451,0.037565521258008154,0.23937099592312172,0.00960978450786255,0.07979033197437391,0.06581246359930111,0.4772859638905067,0.017472335468841003,0.09551543389633081,0.0343622597553873,0.9662201514269074,0.7320908561444379,0.6464764123471171,0.04717530576587071,0.30984274898078046,0.24199184624344788,0.05969714618520676,0.25509609784507864,0.16540477577169482,0.017472335468841003,0.0221316249271986,0.01019219569015725,0.0122306348281887,0.022714036109493303,0.004076878276062901,0.00553290623179965,0.005824111822947
WK051817,'s-Gravenhage, Wijk 17 Loosduinen,2018,17445,0.5167669819432502,0.1951848667239897,0.21066208082545143,0.2717110920034394,0.25136142161077674,0.061622241329893954,0.6781312697047864,0.12267125250788191,0.1991974777873316,0.029807967899111495,0.061622241329893954,0.03181427343078246,0.013757523645743766,0.7815993121238177,0.01060475781026082,0.35454284895385496,0.008885067354542848,0.030381198051017484,0.013757523645743766,0.03840642017770135,0.23387790197764402,0.007451991974777874,0.07423330467182573,0.06276870163370593,0.4582975064488392,0.016050444253367727,0.09314989968472341,0.03324734881054744,0.9547148179994268,0.7274290627687017,0.6348523932358842,0.049011177987962166,0.30323875035826886,0.2404700487245629,0.058469475494411005,0.24935511607910577,0.16337059329320722,0.01662367440527372,0.020349670392662653,0.01003152765835483,0.01117798796216681,0.02006305531670966,0.0034393809114359416,0.004872456291200917,0.005445686443106907
WK051817,'s-Gravenhage, Wijk 17 Loosduinen,2019,17740,0.5152198421645998,0.1964487034949267,0.21195039458850057,0.2663472378804961,0.2545095828635851,0.06031567080045096,0.6662908680947013,0.12514092446448705,0.20856820744081173,0.03354002254791432,0.060879368658399095,0.03354002254791432,0.014374295377677565,0.7798759864712514,0.009019165727170236,0.35259301014656147,0.007328072153325817,0.03100338218714769,0.014092446448703494,0.03974069898534385,0.23393461104847801,0.005918827508455468,0.07356257046223225,0.05947012401352875,0.4503945885005637,0.014092446448703494,0.09526493799323563,0.032976324689966176,0.9498308906426156,0.7167418263810598,0.62880496054115,0.04425028184892897,0.3007328072153326,0.2350620067643743,0.05777903043968433,0.24830890642615558,0.16178128523111612,0.016065388951521983,0.019447576099210825,0.009582863585118376,0.010428410372040587,0.019447576099210825,0.0031003382187147687,0.004227733934611048,0.005355129650507328
WK051817,'s-Gravenhage, Wijk 17 Loosduinen,2020,18005,0.5145792835323522,0.19772285476256596,0.21188558733685087,0.260483199111358,0.25965009719522353,0.0619272424326576,0.6550958067203555,0.1291307970008331,0.21577339627881145,0.03443487920022216,0.0619272424326576,0.03415717856151069,0.014995834490419328,0.7697861705081922,0.0016662038322688142,0.3443487920022216,0.008053318522632602,0.03221327409053041,0.01777284087753402,0.03804498750347126,0.23937795056928632,0.006109414051652319,0.0016662038322688142,0.056928630935851154,0.4198833657317412,0.013885031935573451,0.09497361843932241,0.034990280477645096,0.9402943626770341,0.6811996667592335,0.5706748125520689,0.04359900027770064,0.2979727853374063,0.2224382116078867,0.05859483476811997,0.24465426270480423,0.15828936406553734,0.014718133851707858,0.018328242154956955,0.009997222993612885,0.010552624271035824,0.017495140238822548,0.0030547070258261596,0.0038878089419605664,0.005554012774229381
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2011,13800,0.5547101449275362,0.14384057971014494,0.18514492753623188,0.26811594202898553,0.28731884057971013,0.10797101449275362,0.7115942028985507,0.1431159420289855,0.14528985507246378,0.017391304347826087,0.042753623188405795,0.016666666666666666,0.012681159420289856,0.6985507246376812,0.028985507246376812,0.31920289855072465,0.009420289855072464,0.030797101449275364,0.008695652173913044,0.04057971014492753,0.34202898550724636,0.007608695652173913,0.07210144927536231,0.05579710144927536,0.49818840579710144,0.017028985507246377,0.0,0.0,0.9615942028985507,0.7706521739130435,0.6731884057971015,0.06884057971014493,0.358695652173913,0.2916666666666667,0.06739130434782609,0.3130434782608696,0.17355072463768115,0.01920289855072464,0.030434782608695653,0.011956521739130435,0.014855072463768116,0.03731884057971015,0.004347826086956522,0.007246376811594203,0.004347826086956522
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2012,13730,0.5531682447195921,0.1442097596504006,0.18463219227967953,0.26802621995630005,0.2887836853605244,0.10597232337946104,0.7061179898033503,0.14566642388929352,0.14821558630735615,0.018936635105608158,0.04333576110706482,0.016751638747268753,0.013838310269482883,0.6973780043699928,0.027676620538965767,0.3139111434814275,0.012745812090313183,0.030954115076474872,0.009832483612527313,0.04078659868900218,0.3404952658412236,0.006190823015294974,0.07137654770575383,0.05972323379461034,0.4959941733430444,0.018936635105608158,0.0,0.0,0.9624908958485069,0.7694828841951931,0.6595047341587764,0.053896576839038604,0.3605243991260015,0.2844136926438456,0.06846321922796796,0.31427530954115074,0.1798980335032775,0.019664967225054626,0.03058994901675164,0.012017479970866714,0.014930808448652586,0.037144938091769844,0.0047341587764020395,0.007283321194464676,0.004005826656955572
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2013,14035,0.552190951193445,0.14463840399002495,0.18382614891343071,0.26433915211970077,0.29497684360527254,0.10509440684004275,0.7064481653010332,0.14748842180263627,0.1460634128963306,0.0199501246882793,0.04132525828286427,0.017456359102244388,0.013181332383327396,0.6950480940505878,0.028143925899536872,0.3031706448165301,0.017456359102244388,0.03206270039187745,0.01282508015675098,0.04061275382971143,0.34200213751335945,0.008193801211257571,0.07873174207338796,0.07160669754185964,0.5069469184182401,0.01923762023512647,0.0,0.0,0.9618810117563235,0.7563234770217314,0.6458852867830424,0.05023156394727467,0.35945849661560386,0.27680798004987534,0.06982543640897755,0.31100819380121125,0.1809761311008194,0.019593872461702886,0.0309939437121482,0.012112575703598147,0.014962593516209476,0.03811898824367652,0.004631278945493409,0.007481296758104738,0.004631278945493409
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2014,13950,0.5487455197132617,0.14444444444444443,0.18351254480286738,0.2616487455197133,0.2982078853046595,0.103584229390681,0.6989247311827957,0.14802867383512544,0.15268817204301074,0.021505376344086023,0.041935483870967745,0.017204301075268817,0.014695340501792114,0.6971326164874552,0.03727598566308244,0.3010752688172043,0.015770609318996417,0.035483870967741936,0.012544802867383513,0.04121863799283154,0.34050179211469533,0.0060931899641577065,0.07204301075268817,0.07168458781362007,0.4921146953405018,0.02078853046594982,0.0,0.0,0.9584229390681004,0.7584229390681003,0.6555555555555556,0.05913978494623656,0.36164874551971327,0.2806451612903226,0.07025089605734768,0.3046594982078853,0.1863799283154122,0.01971326164874552,0.03118279569892473,0.012544802867383513,0.014336917562724014,0.03763440860215054,0.004301075268817204,0.007168458781362007,0.005017921146953405
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2015,14330,0.5446615491974878,0.14619678995115143,0.18213538032100487,0.25436147941381715,0.3035589672016748,0.10642009769713887,0.6926029309141661,0.1454989532449407,0.16189811584089323,0.022330774598743892,0.04396371249127704,0.017445917655268667,0.015352407536636426,0.6922540125610607,0.04256803907885555,0.29239357990230286,0.01360781577110956,0.03872993719469644,0.013956734124214934,0.042916957431960924,0.34542916957431963,0.00942079553384508,0.07397069085833916,0.07083042568039079,0.4818562456385206,0.020586182833217028,0.12107466852756454,0.056524773203070484,0.9504535938590369,0.7473831123517097,0.659804605722261,0.052337752965806,0.3614794138171668,0.28227494766224703,0.07048150732728542,0.3018143754361479,0.188764829030007,0.01988834612700628,0.031751570132588974,0.01256106071179344,0.01465457083042568,0.037334263782274946,0.00418702023726448,0.006978367062107467,0.0052337752965806
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2016,14520,0.5423553719008265,0.14807162534435261,0.18319559228650137,0.2503443526170799,0.30509641873278237,0.10399449035812672,0.6890495867768595,0.1422176308539945,0.16873278236914602,0.022727272727272728,0.0440771349862259,0.01928374655647383,0.01584022038567493,0.6835399449035813,0.015151515151515152,0.290633608815427,0.013085399449035813,0.03787878787878788,0.014807162534435262,0.040289256198347105,0.3450413223140496,0.009297520661157025,0.07954545454545454,0.06818181818181818,0.4700413223140496,0.01893939393939394,0.12431129476584023,0.05130853994490358,0.9511019283746557,0.7475895316804407,0.6714876033057852,0.05165289256198347,0.3584710743801653,0.28236914600550966,0.06990358126721763,0.2988980716253444,0.19077134986225897,0.01962809917355372,0.029958677685950414,0.012741046831955923,0.014118457300275482,0.03409090909090909,0.003787878787878788,0.007231404958677686,0.005165289256198347
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2017,14480,0.5445441988950276,0.14917127071823205,0.18024861878453038,0.24378453038674033,0.3152624309392265,0.10324585635359115,0.6830110497237569,0.1439917127071823,0.17299723756906077,0.0231353591160221,0.04558011049723757,0.020718232044198894,0.0162292817679558,0.6833563535911602,0.017265193370165747,0.2914364640883978,0.011395027624309393,0.038328729281767955,0.015193370165745856,0.04074585635359116,0.3477209944751381,0.008977900552486187,0.06629834254143646,0.07078729281767956,0.46098066298342544,0.01830110497237569,0.12327348066298342,0.05006906077348066,0.9568370165745856,0.7534530386740331,0.6750690607734806,0.05041436464088398,0.362914364640884,0.2879834254143646,0.06975138121546962,0.3014502762430939,0.19544198895027623,0.019337016574585635,0.028314917127071824,0.012430939226519336,0.013812154696132596,0.033494475138121545,0.003798342541436464,0.006560773480662983,0.0055248618784530384
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2018,14625,0.5425641025641026,0.15076923076923077,0.17914529914529914,0.23623931623931624,0.3237606837606838,0.10256410256410256,0.678974358974359,0.14666666666666667,0.1747008547008547,0.024957264957264958,0.0441025641025641,0.019487179487179488,0.015726495726495728,0.6882051282051282,0.014017094017094018,0.29606837606837605,0.008547008547008548,0.037264957264957266,0.01264957264957265,0.04205128205128205,0.34735042735042737,0.008205128205128205,0.06461538461538462,0.07794871794871795,0.4523076923076923,0.015726495726495728,0.11931623931623932,0.04752136752136752,0.9494017094017094,0.7483760683760684,0.6765811965811965,0.049914529914529916,0.3630769230769231,0.28923076923076924,0.06905982905982906,0.29982905982905983,0.19829059829059828,0.02017094017094017,0.027692307692307693,0.012307692307692308,0.012991452991452991,0.031452991452991456,0.003418803418803419,0.005811965811965812,0.00547008547008547
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2019,14810,0.5425388251181634,0.15597569209993248,0.1785955435516543,0.2363268062120189,0.3200540175557056,0.10330857528696827,0.6661039837947332,0.15361242403781228,0.18028359216745443,0.023295070898041864,0.04355165428764349,0.02025658338960162,0.016542876434841324,0.687373396353815,0.015530047265361242,0.2950708980418636,0.0070898041863605675,0.03646185010128292,0.012829169480081027,0.04085077650236327,0.34233625928426736,0.008777852802160702,0.06279540850776502,0.07393652937204591,0.43923024983119513,0.01451721809588116,0.11917623227548954,0.045577312626603646,0.9368669817690749,0.7332883187035787,0.662052667116813,0.048953409858203914,0.3555030384875084,0.2825793382849426,0.06684672518568535,0.2927076299797434,0.19412559081701553,0.019918973666441592,0.025320729237002026,0.012153950033760972,0.01350438892640108,0.02835921674544227,0.00337609723160027,0.0054017555705604325,0.0054017555705604325
WK051818,'s-Gravenhage, Wijk 18 Waldeck,2020,14835,0.5422986181327941,0.1557128412537917,0.17863161442534548,0.23323222109875294,0.31985170205594876,0.10583080552746882,0.657566565554432,0.15638692281766095,0.18604651162790697,0.02460397708122683,0.045163464779238285,0.023592854735422986,0.016852039096730706,0.6784630940343782,0.0020222446916076846,0.2918773171553758,0.006066734074823054,0.03606336366700371,0.015840916750926862,0.03943377148634985,0.3437815975733064,0.006740815638692282,0.0020222446916076846,0.06740815638692282,0.4091675092686215,0.014492753623188406,0.1172901921132457,0.04617458712504213,0.9292214357937311,0.7023929895517358,0.6073474890461746,0.0455005055611729,0.3528816986855409,0.26457701381867205,0.0670711156049882,0.2901921132457027,0.19076508257499158,0.01988540613414223,0.02460397708122683,0.011459386585776879,0.012807549713515335,0.025278058645096056,0.003033367037411527,0.005055611729019211,0.005055611729019211
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2011,10455,0.5260640841702535,0.21138211382113822,0.26446676231468197,0.30607364897178385,0.15925394548063126,0.04256336681013869,0.7589670014347202,0.15016738402678145,0.09086561453849833,0.00430416068866571,0.02582496413199426,0.008130081300813009,0.010043041606886656,0.7828790052606408,0.012434241989478718,0.43615494978479197,0.010521281683405069,0.014347202295552367,0.005738880918220947,0.024390243902439025,0.16212338593974174,0.006695361071257772,0.07986609277857484,0.032520325203252036,0.5681492109038737,0.009086561453849833,0.0,0.0,0.967479674796748,0.7044476327116213,0.6001912960306074,0.06169296987087518,0.21616451458632233,0.1683405069344811,0.03395504543280727,0.18651362984218078,0.09708273553323768,0.011477761836441894,0.016260162601626018,0.00860832137733142,0.007651841224294596,0.018651362984218076,0.0023912003825920613,0.0023912003825920613,0.003347680535628886
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2012,10360,0.5226833976833977,0.21428571428571427,0.2591698841698842,0.3079150579150579,0.1640926640926641,0.041505791505791506,0.7553088803088803,0.15154440154440155,0.09314671814671814,0.004826254826254826,0.026061776061776062,0.00723938223938224,0.0111003861003861,0.7818532818532818,0.011583011583011582,0.42905405405405406,0.013030888030888031,0.013513513513513514,0.006274131274131274,0.02364864864864865,0.16505791505791506,0.005791505791505791,0.06901544401544402,0.03861003861003861,0.5617760617760618,0.010135135135135136,0.0,0.0,0.9705598455598455,0.6998069498069498,0.569015444015444,0.05115830115830116,0.21621621621621623,0.16023166023166024,0.03474903474903475,0.1833976833976834,0.09942084942084942,0.011583011583011582,0.015926640926640926,0.008687258687258687,0.007722007722007722,0.019305019305019305,0.002413127413127413,0.0028957528957528956,0.003861003861003861
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2013,10485,0.525035765379113,0.21554601812112542,0.25798760133524085,0.307105388650453,0.1664282308059132,0.039580352885073916,0.7529804482594182,0.15212207916070578,0.09489747257987602,0.003814973772055317,0.026227944682880304,0.007629947544110634,0.011444921316165951,0.7873152122079161,0.010491177873152123,0.42298521697663327,0.014783023366714354,0.015736766809728183,0.00619933237958989,0.024320457796852647,0.1664282308059132,0.00619933237958989,0.06676204101096805,0.04911778731521221,0.5708154506437768,0.010968049594659036,0.0,0.0,0.971864568431092,0.6800190748688603,0.5617548879351455,0.047687172150691466,0.20982355746304243,0.15259895088221268,0.0357653791130186,0.1783500238435861,0.09871244635193133,0.011444921316165951,0.015736766809728183,0.008583690987124463,0.007629947544110634,0.019074868860276584,0.002384358607534573,0.002861230329041488,0.002861230329041488
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2014,10715,0.5258982734484368,0.21651889874008398,0.25618292113859076,0.30331311245916937,0.17078861409239385,0.0377974801679888,0.7494167055529631,0.15305646290247316,0.0975268315445637,0.004199720018665422,0.027064862342510498,0.007932804479701353,0.010732617825478302,0.7890807279514699,0.00979934671021932,0.41297246850209984,0.016332244517032198,0.01679888007466169,0.007932804479701353,0.02426504899673355,0.16565562295846945,0.0055996266915538965,0.08026131591227252,0.04666355576294914,0.5562295846943537,0.013065795613625758,0.0,0.0,0.9720018665422305,0.6766215585627625,0.5627624825011666,0.059729351376574896,0.20765282314512365,0.15445636957536163,0.03406439570695287,0.16938870741950537,0.0970601959869342,0.010732617825478302,0.014932337844143724,0.007932804479701353,0.007466168922071862,0.01773215118992067,0.0023331777881474567,0.0023331777881474567,0.0027998133457769483
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2015,10720,0.5251865671641791,0.22201492537313433,0.25,0.3041044776119403,0.17444029850746268,0.03684701492537314,0.7472014925373134,0.15485074626865672,0.09794776119402986,0.0046641791044776115,0.02658582089552239,0.0065298507462686565,0.01166044776119403,0.7905783582089553,0.008861940298507462,0.4146455223880597,0.012593283582089552,0.017723880597014924,0.007462686567164179,0.02332089552238806,0.16277985074626866,0.009328358208955223,0.0914179104477612,0.04477611940298507,0.5517723880597015,0.012593283582089552,0.04710820895522388,0.013526119402985074,0.9710820895522388,0.6693097014925373,0.5564365671641791,0.045242537313432835,0.20848880597014927,0.15345149253731344,0.032182835820895525,0.16930970149253732,0.09888059701492537,0.010261194029850746,0.014925373134328358,0.008395522388059701,0.007462686567164179,0.016791044776119403,0.0023320895522388058,0.0023320895522388058,0.0032649253731343282
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2016,10610,0.5254476908576814,0.21630537229029217,0.24505183788878418,0.30442978322337416,0.1823751178133836,0.03817153628652215,0.7408105560791706,0.16163996229971725,0.09754948162111216,0.00471253534401508,0.02639019792648445,0.00706880301602262,0.0117813383600377,0.7827521206409048,0.00471253534401508,0.4104618284637135,0.0117813383600377,0.017907634307257305,0.00706880301602262,0.02403393025447691,0.16682375117813383,0.008011310084825637,0.09095193213949104,0.04524033930254477,0.5339302544769086,0.0117813383600377,0.04948162111215834,0.015080113100848256,0.9679547596606974,0.6729500471253534,0.5744580584354383,0.046182846371347785,0.21253534401508012,0.1578699340245052,0.03440150801131008,0.17295004712535345,0.10037700282752121,0.010367577756833177,0.014608859566446749,0.008011310084825637,0.006597549481621112,0.016022620169651274,0.00235626767200754,0.00235626767200754,0.003298774740810556
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2017,10585,0.5247992442135097,0.2191780821917808,0.2409069437883798,0.30467642890883323,0.1861124232404346,0.03589985829003307,0.73547472838923,0.1624940954180444,0.10203117619272556,0.004723665564478035,0.0269248937175248,0.00803023145961266,0.0136986301369863,0.7888521492678319,0.002834199338686821,0.41473783656117147,0.01086443079829948,0.01889466225791214,0.007085498346717053,0.02172886159659896,0.1648559282002834,0.007085498346717053,0.09022201228153047,0.042512990080302314,0.5196032120925839,0.009919697685403874,0.044402456306093525,0.012753897024090695,0.9692961738308927,0.6683986773736419,0.5862068965517241,0.04581955597543694,0.2135096835144072,0.15682569674067076,0.03401039206424185,0.17335852621634387,0.10014170996693435,0.01086443079829948,0.0136986301369863,0.00803023145961266,0.006140765233821445,0.014643363249881908,0.001889466225791214,0.0023618327822390174,0.0033065658951346244
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2018,10630,0.5249294449670743,0.22107243650047037,0.24129821260583256,0.30056444026340545,0.18626528692380057,0.03715898400752587,0.7276575729068674,0.16886171213546566,0.10348071495766697,0.004703668861712135,0.02634054562558796,0.00799623706491063,0.01317027281279398,0.7822201317027281,0.0037629350893697085,0.4120413922859831,0.008936970837253057,0.016933207902163686,0.0070555032925682035,0.021636876763875823,0.1636876763875823,0.007525870178739417,0.07525870178739416,0.03998118532455315,0.49858889934148637,0.008936970837253057,0.04656632173095014,0.013640639698965193,0.9496707431796801,0.6655691439322672,0.5672624647224835,0.047036688617121354,0.21119473189087487,0.15380997177798683,0.032455315145813735,0.17168391345249295,0.10112888052681092,0.009877704609595485,0.011759172154280339,0.007525870178739417,0.0051740357478833494,0.01317027281279398,0.0018814675446848542,0.0018814675446848542,0.0028222013170272815
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2019,10905,0.5231545162769372,0.2200825309491059,0.24300779458963778,0.29527739569005046,0.18982118294360384,0.03897294818890417,0.7253553415864282,0.1710224667583677,0.10362219165520403,0.005502063273727648,0.024300779458963778,0.008253094910591471,0.012838147638697846,0.7858780375974324,0.004585052728106373,0.4103622191655204,0.008253094910591471,0.016964695093993582,0.007336084364970197,0.02246675836772123,0.16414488766620816,0.005960568546538285,0.0761118752865658,0.040806969280146724,0.4828060522696011,0.007794589637780834,0.049060064190738197,0.016047684548372305,0.9417698303530491,0.6506189821182944,0.5635029802842733,0.04722604309949564,0.21137093076570382,0.15038972948188903,0.0307198532783127,0.16964695093993581,0.10041265474552957,0.009628610729023384,0.011004126547455296,0.0068775790921595595,0.005502063273727648,0.012379642365887207,0.0018340210912425492,0.0022925263640531865,0.0032095369096744614
WK051819,'s-Gravenhage, Wijk 19 Vruchtenbuurt,2020,10855,0.5260248733302626,0.21787194841087057,0.24504836480884384,0.29571625978811605,0.1911561492399816,0.03823122984799632,0.7157991708889913,0.17273146015660987,0.11146936895439889,0.006448641179180101,0.025333947489636112,0.010133578995854445,0.014739751266697375,0.7715338553661907,0.0,0.4122524182404422,0.00783049286043298,0.016121602947950252,0.010133578995854445,0.022570244127130355,0.16766467065868262,0.006909258406264394,0.0,0.04053431598341778,0.46338093044679873,0.007369875633348687,0.04744357438968217,0.013818516812528788,0.9318286503915246,0.6135421464762782,0.5103638876093965,0.044219253800092125,0.20681713496084753,0.1377245508982036,0.030861354214647627,0.16536158452326116,0.09534776600644865,0.009212344541685858,0.010133578995854445,0.006909258406264394,0.004606172270842929,0.011976047904191617,0.0018424689083371719,0.0018424689083371719,0.0032243205895900505
WK051820,'s-Gravenhage, Wijk 20 Valkenboskwartier,2011,17105,0.5024846536100556,0.19906460099386145,0.4089447529961999,0.2560654779304297,0.10464776381175095,0.015492546039169833,0.5024846536100556,0.19467991815258695,0.3031277404267758,0.026600409237065185,0.13212510961707102,0.03273896521484946,0.0233849751534639,0.7065185618240281,0.0043846828412744815,0.4180064308681672,0.01373867290266004,0.03273896521484946,0.008769365682548963,0.03127740426775796,0.0903244665302543,0.01636948260742473,0.1862028646594563,0.07833966676410406,0.5258696287635194,0.03127740426775796,0.0,0.0,0.912014030985092,0.650686933645133,0.5463314820228004,0.06693949137679041,0.16515638702133878,0.1616486407483192,0.04209295527623502,0.14264834843612978,0.08126278865828705,0.01140017538731365,0.015492546039169833,0.007892429114294067,0.01169248757673195,0.015492546039169833,0.0020461853259280912,0.0017538731365097924,0.005261619409529378
